allergensId,subsetId,allergenType
707545002,112133008,Drug Class
707554004,112133008,Drug Class
707555003,112133008,Drug Class
707556002,112133008,Drug Class
707557006,112133008,Drug Class
707558001,112133008,Drug Class
707559009,112133008,Drug Class
707560004,112133008,Drug Class
707561000,112133008,Drug Class
707562007,112133008,Drug Class
707563002,112133008,Drug Class
707564008,112133008,Drug Class
707565009,112133008,Drug Class
707566005,112133008,Drug Class
707567001,112133008,Drug Class
707568006,112133008,Drug Class
707569003,112133008,Drug Class
707570002,112133008,Drug Class
707571003,112133008,Drug Class
707619000,387033008,Drug Ingredient
707620006,387033008,Drug Ingredient
707837002,404642006,Drug Class
707953003,767407009,Drug Ingredient
707955005,31539008,Drug Ingredient
707958007,767178007,Drug
707959004,767178007,Drug
707962001,767178007,Drug
707963006,767178007,Drug
707964000,767178007,Drug
708042009,1052201004,Drug Class
708082002,112133008,Drug Class
708083007,112133008,Drug Class
708084001,112133008,Drug Class
708085000,112133008,Drug Class
708086004,112133008,Drug Class
708087008,112133008,Drug Class
708089006,112133008,Drug Class
708091003,112133008,Drug Class
708092005,112133008,Drug Class
708098009,112133008,Drug Class
708100009,112133008,Drug Class
708101008,112133008,Drug Class
708103006,112133008,Drug Class
708105004,112133008,Drug Class
708106003,112133008,Drug Class
708107007,112133008,Drug Class
708108002,112133008,Drug Class
708109005,112133008,Drug Class
708181006,123682001,Drug Class
708186001,1052201004,Drug Class
708189008,708189008,Drug Ingredient
708195009,304275008,Drug Class
708197001,767300005,Drug Class
708562005,103069003,Drug
708572008,32824001,Drug Class
708598002,764147003,Drug Class
708600008,65183007,Drug Class
708615009,304275008,Drug Class
708617001,372800002,Drug Class
708658008,767513003,Drug Class
708662002,373227004,Drug Class
708663007,373227004,Drug Class
708703004,87708000,Drug
708705006,767407009,Drug Ingredient
708718003,771452004,Drug Class
708719006,304275008,Drug Class
708720000,1052201004,Drug Class
708723003,31539008,Drug Ingredient
708724009,1052201004,Drug Class
708725005,304275008,Drug Class
708727002,304275008,Drug Class
708752000,112133008,Drug Class
708753005,112133008,Drug Class
708754004,112133008,Drug Class
708755003,112133008,Drug Class
708756002,112133008,Drug Class
708757006,112133008,Drug Class
708758001,112133008,Drug Class
708759009,112133008,Drug Class
708760004,112133008,Drug Class
708761000,112133008,Drug Class
708762007,112133008,Drug Class
708763002,112133008,Drug Class
708764008,112133008,Drug Class
708765009,112133008,Drug Class
708766005,112133008,Drug Class
708767001,112133008,Drug Class
708768006,112133008,Drug Class
708769003,112133008,Drug Class
708770002,112133008,Drug Class
708772005,112133008,Drug Class
708773000,112133008,Drug Class
708774006,112133008,Drug Class
708775007,112133008,Drug Class
708776008,112133008,Drug Class
708777004,112133008,Drug Class
708778009,112133008,Drug Class
708780003,112133008,Drug Class
708781004,112133008,Drug Class
708782006,112133008,Drug Class
708783001,112133008,Drug Class
708784007,112133008,Drug Class
708785008,112133008,Drug Class
708787000,112133008,Drug Class
708788005,112133008,Drug Class
708792003,764147003,Drug Class
708794002,372722000,Drug Class
708805001,708805001,Drug Ingredient
709047006,372907000,Drug Class
709131007,15331006,Drug
709162006,709162006,Environmental
709592008,767407009,Drug Ingredient
709611009,1052201004,Drug Class
710035004,255620007,Food
710036003,255620007,Food
710037007,10827009,Drug Ingredient
710038002,255620007,Food
710039005,255620007,Food
710040007,421556008,Drug Ingredient
710041006,255620007,Food
710042004,102263004,Food
710048000,255620007,Food
710114004,387033008,Drug Ingredient
710119009,1052201004,Drug Class
710171001,255620007,Food
710172008,710172008,Drug Ingredient
710173003,255620007,Food
710175005,735971005,Drug Ingredient
710176006,255620007,Food
710178007,255620007,Food
710179004,710179004,Food
710180001,255620007,Food
710181002,255620007,Food
710182009,735029006,Food
710183004,255620007,Food
710184005,255620007,Food
710185006,735029006,Food
710202000,764146007,Drug Class
710220009,255620007,Food
710224000,255620007,Food
710226003,710226003,Drug Ingredient
710249001,304275008,Drug Class
710276001,255620007,Food
710361006,112133008,Drug Class
710362004,112133008,Drug Class
710363009,112133008,Drug Class
710364003,112133008,Drug Class
710365002,112133008,Drug Class
710366001,112133008,Drug Class
710367005,112133008,Drug Class
710368000,112133008,Drug Class
710369008,112133008,Drug Class
710370009,112133008,Drug Class
710371008,112133008,Drug Class
710372001,112133008,Drug Class
710373006,112133008,Drug Class
710374000,112133008,Drug Class
710375004,112133008,Drug Class
710376003,112133008,Drug Class
710377007,112133008,Drug Class
710378002,112133008,Drug Class
710379005,112133008,Drug Class
710380008,112133008,Drug Class
710381007,112133008,Drug Class
710382000,112133008,Drug Class
710383005,112133008,Drug Class
710384004,112133008,Drug Class
710385003,112133008,Drug Class
710386002,112133008,Drug Class
710387006,112133008,Drug Class
710388001,112133008,Drug Class
710389009,112133008,Drug Class
710390000,112133008,Drug Class
710391001,112133008,Drug Class
710392008,112133008,Drug Class
710393003,112133008,Drug Class
710394009,112133008,Drug Class
710395005,112133008,Drug Class
710396006,112133008,Drug Class
710397002,112133008,Drug Class
710398007,112133008,Drug Class
710399004,112133008,Drug Class
710401005,112133008,Drug Class
710402003,112133008,Drug Class
710403008,112133008,Drug Class
710404002,112133008,Drug Class
710405001,112133008,Drug Class
710406000,112133008,Drug Class
710407009,112133008,Drug Class
710408004,112133008,Drug Class
710409007,112133008,Drug Class
710410002,112133008,Drug Class
710411003,112133008,Drug Class
710412005,112133008,Drug Class
710413000,112133008,Drug Class
710414006,112133008,Drug Class
710415007,112133008,Drug Class
710416008,112133008,Drug Class
710417004,112133008,Drug Class
710418009,112133008,Drug Class
710419001,112133008,Drug Class
710420007,112133008,Drug Class
710421006,112133008,Drug Class
710422004,112133008,Drug Class
710423009,112133008,Drug Class
710424003,112133008,Drug Class
710425002,112133008,Drug Class
710426001,112133008,Drug Class
710428000,112133008,Drug Class
710429008,112133008,Drug Class
710430003,112133008,Drug Class
710431004,112133008,Drug Class
710432006,112133008,Drug Class
710433001,112133008,Drug Class
710434007,112133008,Drug Class
710435008,112133008,Drug Class
710436009,112133008,Drug Class
710437000,112133008,Drug Class
710438005,112133008,Drug Class
710439002,112133008,Drug Class
710440000,112133008,Drug Class
710441001,112133008,Drug Class
710442008,112133008,Drug Class
710443003,112133008,Drug Class
710444009,112133008,Drug Class
710445005,112133008,Drug Class
710446006,112133008,Drug Class
710447002,112133008,Drug Class
710448007,112133008,Drug Class
710449004,112133008,Drug Class
710450004,112133008,Drug Class
710451000,112133008,Drug Class
710452007,112133008,Drug Class
710453002,112133008,Drug Class
710455009,112133008,Drug Class
710456005,112133008,Drug Class
710457001,112133008,Drug Class
710458006,112133008,Drug Class
710459003,112133008,Drug Class
710461007,112133008,Drug Class
710462000,112133008,Drug Class
710463005,112133008,Drug Class
710464004,112133008,Drug Class
710465003,112133008,Drug Class
710466002,112133008,Drug Class
710467006,112133008,Drug Class
710468001,112133008,Drug Class
710469009,112133008,Drug Class
710470005,112133008,Drug Class
710471009,112133008,Drug Class
710472002,112133008,Drug Class
710473007,112133008,Drug Class
710474001,112133008,Drug Class
710475000,112133008,Drug Class
710476004,112133008,Drug Class
710477008,112133008,Drug Class
710478003,112133008,Drug Class
710479006,112133008,Drug Class
710480009,112133008,Drug Class
710481008,112133008,Drug Class
710482001,112133008,Drug Class
710484000,112133008,Drug Class
710485004,112133008,Drug Class
710486003,112133008,Drug Class
710487007,112133008,Drug Class
710488002,112133008,Drug Class
710489005,112133008,Drug Class
710490001,112133008,Drug Class
710491002,112133008,Drug Class
710492009,112133008,Drug Class
710493004,112133008,Drug Class
710494005,112133008,Drug Class
710495006,112133008,Drug Class
710496007,112133008,Drug Class
710498008,112133008,Drug Class
710499000,112133008,Drug Class
710501008,112133008,Drug Class
710502001,112133008,Drug Class
710503006,112133008,Drug Class
710505004,112133008,Drug Class
710506003,112133008,Drug Class
710507007,112133008,Drug Class
710508002,112133008,Drug Class
710509005,112133008,Drug Class
710510000,112133008,Drug Class
710511001,112133008,Drug Class
710512008,112133008,Drug Class
710513003,112133008,Drug Class
710514009,112133008,Drug Class
710515005,112133008,Drug Class
710516006,112133008,Drug Class
710517002,112133008,Drug Class
710518007,112133008,Drug Class
710520005,112133008,Drug Class
710522002,112133008,Drug Class
710526004,112133008,Drug Class
710527008,112133008,Drug Class
710532009,112133008,Drug Class
710535006,112133008,Drug Class
710536007,112133008,Drug Class
710537003,112133008,Drug Class
710538008,112133008,Drug Class
710539000,112133008,Drug Class
710540003,112133008,Drug Class
710541004,112133008,Drug Class
710542006,112133008,Drug Class
710543001,112133008,Drug Class
710544007,112133008,Drug Class
710545008,112133008,Drug Class
710546009,112133008,Drug Class
710547000,112133008,Drug Class
710548005,112133008,Drug Class
710549002,112133008,Drug Class
710550002,112133008,Drug Class
710551003,112133008,Drug Class
710552005,112133008,Drug Class
710583009,112133008,Drug Class
710584003,112133008,Drug Class
710585002,112133008,Drug Class
710586001,112133008,Drug Class
710587005,112133008,Drug Class
710588000,112133008,Drug Class
710589008,112133008,Drug Class
710590004,112133008,Drug Class
710591000,112133008,Drug Class
710592007,112133008,Drug Class
710593002,112133008,Drug Class
710594008,112133008,Drug Class
710595009,112133008,Drug Class
710596005,112133008,Drug Class
710597001,112133008,Drug Class
710598006,112133008,Drug Class
710599003,112133008,Drug Class
710600000,112133008,Drug Class
710601001,112133008,Drug Class
710602008,112133008,Drug Class
710603003,112133008,Drug Class
710604009,112133008,Drug Class
710605005,112133008,Drug Class
710606006,112133008,Drug Class
710607002,112133008,Drug Class
710608007,112133008,Drug Class
710609004,112133008,Drug Class
710610009,112133008,Drug Class
710611008,112133008,Drug Class
710612001,112133008,Drug Class
710613006,112133008,Drug Class
710615004,112133008,Drug Class
710616003,112133008,Drug Class
710617007,112133008,Drug Class
710618002,112133008,Drug Class
710619005,112133008,Drug Class
710620004,112133008,Drug Class
710621000,112133008,Drug Class
710622007,112133008,Drug Class
710623002,112133008,Drug Class
710624008,112133008,Drug Class
710625009,112133008,Drug Class
710626005,112133008,Drug Class
710627001,112133008,Drug Class
710628006,112133008,Drug Class
710629003,112133008,Drug Class
710630008,112133008,Drug Class
710631007,112133008,Drug Class
710632000,112133008,Drug Class
710633005,112133008,Drug Class
710634004,112133008,Drug Class
710636002,112133008,Drug Class
710637006,112133008,Drug Class
710638001,112133008,Drug Class
710639009,112133008,Drug Class
710640006,112133008,Drug Class
710641005,112133008,Drug Class
710642003,112133008,Drug Class
710643008,112133008,Drug Class
710644002,112133008,Drug Class
710645001,112133008,Drug Class
710646000,112133008,Drug Class
710647009,112133008,Drug Class
710648004,112133008,Drug Class
710649007,112133008,Drug Class
710650007,112133008,Drug Class
710651006,112133008,Drug Class
710652004,112133008,Drug Class
710653009,112133008,Drug Class
710654003,112133008,Drug Class
710655002,112133008,Drug Class
710656001,112133008,Drug Class
710657005,112133008,Drug Class
710658000,112133008,Drug Class
710659008,112133008,Drug Class
710660003,112133008,Drug Class
710661004,112133008,Drug Class
710662006,112133008,Drug Class
710663001,112133008,Drug Class
710664007,112133008,Drug Class
710665008,112133008,Drug Class
710666009,112133008,Drug Class
710667000,112133008,Drug Class
710668005,112133008,Drug Class
710669002,112133008,Drug Class
710670001,112133008,Drug Class
710671002,112133008,Drug Class
710672009,112133008,Drug Class
710673004,112133008,Drug Class
710674005,112133008,Drug Class
710675006,112133008,Drug Class
710676007,112133008,Drug Class
710677003,112133008,Drug Class
710678008,112133008,Drug Class
710679000,112133008,Drug Class
710680002,112133008,Drug Class
710681003,112133008,Drug Class
710683000,112133008,Drug Class
710684006,112133008,Drug Class
710685007,112133008,Drug Class
710686008,112133008,Drug Class
710687004,112133008,Drug Class
710688009,112133008,Drug Class
710689001,112133008,Drug Class
710690005,112133008,Drug Class
710691009,112133008,Drug Class
710692002,112133008,Drug Class
710693007,112133008,Drug Class
710694001,112133008,Drug Class
710695000,112133008,Drug Class
710696004,112133008,Drug Class
710697008,112133008,Drug Class
710698003,112133008,Drug Class
710699006,112133008,Drug Class
710700007,112133008,Drug Class
710701006,112133008,Drug Class
710702004,112133008,Drug Class
710703009,112133008,Drug Class
710704003,112133008,Drug Class
710705002,112133008,Drug Class
710706001,112133008,Drug Class
710707005,112133008,Drug Class
710708000,112133008,Drug Class
710710003,112133008,Drug Class
710711004,112133008,Drug Class
710712006,256277009,Drug Ingredient
710714007,256277009,Drug Ingredient
710715008,256277009,Drug Ingredient
710721007,782576004,Environmental
710722000,782576004,Environmental
710724004,782576004,Environmental
710725003,782576004,Environmental
710726002,782576004,Environmental
710730004,782576004,Environmental
710731000,782576004,Environmental
710732007,782576004,Environmental
710808009,710808009,Drug Ingredient
710810006,385420005,Drug
710811005,710811005,Drug Ingredient
710894003,256259004,Drug Ingredient
710898000,256259004,Drug Ingredient
710900003,256259004,Drug Ingredient
710901004,256259004,Drug Ingredient
710902006,710902006,Drug Ingredient
710904007,256259004,Drug Ingredient
710905008,256259004,Drug Ingredient
710907000,256259004,Drug Ingredient
710930006,710943006,Animal
710931005,710943006,Animal
710937009,710943006,Animal
710943006,710943006,Animal
710945004,767407009,Drug Ingredient
710946003,767407009,Drug Ingredient
710949005,767178007,Drug
711092006,720687003,Environmental
711093001,720687003,Environmental
711094007,720687003,Environmental
711095008,720687003,Environmental
711129007,387033008,Drug Ingredient
711130002,782576004,Environmental
711141000,387033008,Drug Ingredient
711147001,387033008,Drug Ingredient
711234000,711234000,Environmental
711235004,709162006,Environmental
711236003,709162006,Environmental
711242004,711242004,Environmental
711318001,35098001,Drug Class
711336001,769166001,Drug Class
711611001,255620007,Food
712568008,8030004,Drug Ingredient
712598001,304275008,Drug Class
712603009,112133008,Drug Class
712604003,112133008,Drug Class
712605002,112133008,Drug Class
712606001,112133008,Drug Class
712607005,112133008,Drug Class
712628001,112133008,Drug Class
712673008,226934003,Food
712683007,373253007,Drug Class
712685000,10827009,Drug Ingredient
712686004,103069003,Drug
712687008,255637000,Drug Class
712688003,372665008,Drug Class
712698009,426722004,Drug Class
712701001,31539008,Drug Ingredient
712712001,372665008,Drug Class
712714000,385420005,Drug
712715004,373280000,Drug Class
712720004,782576004,Environmental
712725009,373248002,Drug Class
712726005,35098001,Drug Class
712735003,372806008,Drug Class
712779000,35098001,Drug Class
712782005,112133008,Drug Class
712789001,112133008,Drug Class
712799006,373477003,Drug Class
712807008,21847005,Drug
712808003,103069003,Drug
713209005,766936008,Drug Class
713310002,256355007,Drug Ingredient
713311003,226911007,Drug
713332006,767403008,Chemical
713336009,41834005,Drug
713359003,31539008,Drug Ingredient
713360008,8030004,Drug Ingredient
713362000,713362000,Drug
713365003,767270007,Drug Class
713366002,426722004,Drug Class
713368001,372679000,Drug Class
713371009,418938005,Drug Ingredient
713372002,373531009,Drug Class
713391002,767108006,Drug Class
713402004,767407009,Drug Ingredient
713431000,123682001,Drug Class
713432007,373280000,Drug Class
713434008,372540003,Drug Class
713436005,406769001,Drug Class
713437001,360201004,Drug Class
713438006,372517002,Drug Class
713439003,773603001,Drug Class
713461008,26351002,Drug Class
713466003,764146007,Drug Class
713469005,387050005,Drug Class
713470006,372665008,Drug Class
713473008,372733002,Drug Class
713477009,428787002,Drug Class
713494006,304275008,Drug Class
713648000,21847005,Drug
713664008,15331006,Drug
714082002,387092000,Drug Ingredient
715180004,767007003,Drug Class
715213000,123682001,Drug Class
715259003,767407009,Drug Ingredient
715271009,35098001,Drug Class
715389007,304275008,Drug Class
715517000,715517000,Drug Ingredient
715520008,726750009,Drug Ingredient
715521007,726750009,Drug Ingredient
715538006,715517000,Drug Ingredient
715539003,715517000,Drug Ingredient
715557002,304275008,Drug Class
715558007,304275008,Drug Class
715854003,304275008,Drug Class
716018007,767407009,Drug Ingredient
716040003,123682001,Drug Class
716042006,35098001,Drug Class
716069007,767407009,Drug Ingredient
716124003,373254001,Drug Class
716624002,716624002,Drug Ingredient
717094004,767621000,Drug Class
717095003,767621000,Drug Class
717097006,372665008,Drug Class
717101002,860766002,Drug Class
717102009,372722000,Drug Class
717103004,372722000,Drug Class
717106007,767407009,Drug Ingredient
717166005,782571009,Drug Class
717188005,123682001,Drug Class
717189002,123682001,Drug Class
717190006,304275008,Drug Class
717220006,112133008,Drug Class
717775003,372679000,Drug Class
717779009,13577000,Food
717782004,13577000,Food
718421005,715517000,Drug Ingredient
719108000,255620007,Food
719412001,372656001,Drug Class
719641001,35098001,Drug Class
719682001,35098001,Drug Class
719683006,373477003,Drug Class
719852005,372722000,Drug Class
719899003,87708000,Drug
719905003,373477003,Drug Class
719963007,112133008,Drug Class
719964001,112133008,Drug Class
719965000,112133008,Drug Class
719967008,112133008,Drug Class
719968003,112133008,Drug Class
719969006,112133008,Drug Class
719970007,112133008,Drug Class
719971006,112133008,Drug Class
720012001,112133008,Drug Class
720018002,112133008,Drug Class
720038001,112133008,Drug Class
720041005,112133008,Drug Class
720042003,112133008,Drug Class
720043008,112133008,Drug Class
720045001,112133008,Drug Class
720048004,112133008,Drug Class
720049007,112133008,Drug Class
720051006,112133008,Drug Class
720052004,112133008,Drug Class
720053009,112133008,Drug Class
720054003,112133008,Drug Class
720055002,112133008,Drug Class
720056001,112133008,Drug Class
720057005,112133008,Drug Class
720058000,112133008,Drug Class
720059008,112133008,Drug Class
720060003,112133008,Drug Class
720061004,112133008,Drug Class
720062006,112133008,Drug Class
720063001,112133008,Drug Class
720064007,112133008,Drug Class
720065008,112133008,Drug Class
720066009,112133008,Drug Class
720067000,112133008,Drug Class
720068005,112133008,Drug Class
720069002,112133008,Drug Class
720070001,112133008,Drug Class
720071002,112133008,Drug Class
720073004,112133008,Drug Class
720074005,112133008,Drug Class
720075006,112133008,Drug Class
720077003,112133008,Drug Class
720078008,112133008,Drug Class
720079000,112133008,Drug Class
720080002,112133008,Drug Class
720082005,112133008,Drug Class
720083000,112133008,Drug Class
720084006,112133008,Drug Class
720085007,112133008,Drug Class
720086008,112133008,Drug Class
720116001,112133008,Drug Class
720118000,112133008,Drug Class
720119008,112133008,Drug Class
720120002,112133008,Drug Class
720121003,112133008,Drug Class
720122005,112133008,Drug Class
720123000,112133008,Drug Class
720124006,112133008,Drug Class
720125007,112133008,Drug Class
720126008,112133008,Drug Class
720127004,112133008,Drug Class
720128009,112133008,Drug Class
720129001,112133008,Drug Class
720130006,112133008,Drug Class
720131005,112133008,Drug Class
720132003,112133008,Drug Class
720133008,112133008,Drug Class
720134002,112133008,Drug Class
720135001,112133008,Drug Class
720136000,112133008,Drug Class
720138004,112133008,Drug Class
720139007,112133008,Drug Class
720140009,112133008,Drug Class
720141008,112133008,Drug Class
720142001,112133008,Drug Class
720143006,112133008,Drug Class
720144000,112133008,Drug Class
720145004,112133008,Drug Class
720146003,112133008,Drug Class
720147007,112133008,Drug Class
720148002,112133008,Drug Class
720149005,112133008,Drug Class
720150005,112133008,Drug Class
720151009,112133008,Drug Class
720152002,112133008,Drug Class
720162009,112133008,Drug Class
720163004,112133008,Drug Class
720164005,112133008,Drug Class
720165006,112133008,Drug Class
720166007,112133008,Drug Class
720199009,112133008,Drug Class
720201006,112133008,Drug Class
720202004,112133008,Drug Class
720213001,112133008,Drug Class
720215008,112133008,Drug Class
720219002,112133008,Drug Class
720221007,112133008,Drug Class
720222000,112133008,Drug Class
720223005,112133008,Drug Class
720224004,112133008,Drug Class
720230004,112133008,Drug Class
720231000,112133008,Drug Class
720232007,112133008,Drug Class
720233002,112133008,Drug Class
720235009,112133008,Drug Class
720236005,112133008,Drug Class
720237001,112133008,Drug Class
720238006,112133008,Drug Class
720239003,112133008,Drug Class
720241002,112133008,Drug Class
720242009,112133008,Drug Class
720245006,112133008,Drug Class
720246007,112133008,Drug Class
720247003,112133008,Drug Class
720248008,112133008,Drug Class
720249000,112133008,Drug Class
720267007,112133008,Drug Class
720268002,112133008,Drug Class
720269005,112133008,Drug Class
720273008,112133008,Drug Class
720274002,112133008,Drug Class
720275001,112133008,Drug Class
720276000,112133008,Drug Class
720278004,112133008,Drug Class
720279007,112133008,Drug Class
720280005,112133008,Drug Class
720281009,112133008,Drug Class
720282002,112133008,Drug Class
720283007,112133008,Drug Class
720284001,112133008,Drug Class
720285000,112133008,Drug Class
720286004,112133008,Drug Class
720287008,112133008,Drug Class
720288003,112133008,Drug Class
720289006,112133008,Drug Class
720293000,112133008,Drug Class
720294006,112133008,Drug Class
720295007,112133008,Drug Class
720297004,112133008,Drug Class
720298009,112133008,Drug Class
720305004,112133008,Drug Class
720310000,112133008,Drug Class
720311001,112133008,Drug Class
720316006,112133008,Drug Class
720317002,112133008,Drug Class
720318007,112133008,Drug Class
720319004,112133008,Drug Class
720320005,112133008,Drug Class
720321009,112133008,Drug Class
720322002,112133008,Drug Class
720331002,112133008,Drug Class
720332009,112133008,Drug Class
720333004,112133008,Drug Class
720334005,112133008,Drug Class
720335006,112133008,Drug Class
720336007,112133008,Drug Class
720337003,112133008,Drug Class
720338008,112133008,Drug Class
720339000,112133008,Drug Class
720340003,112133008,Drug Class
720341004,112133008,Drug Class
720377006,85899009,Drug Ingredient
720489009,767407009,Drug Ingredient
720490000,767407009,Drug Ingredient
720589007,112133008,Drug Class
720687003,720687003,Environmental
720960000,372806008,Drug Class
721997002,123682001,Drug Class
722197004,112133008,Drug Class
722737005,112133008,Drug Class
722767004,112133008,Drug Class
722794000,112133008,Drug Class
723185006,112133008,Drug Class
723586001,31539008,Drug Ingredient
723587005,767178007,Drug
723588000,767178007,Drug
723659008,767403008,Chemical
723660003,767403008,Chemical
724031004,35098001,Drug Class
724034007,767407009,Drug Ingredient
724074001,112133008,Drug Class
724155006,372664007,Drug Class
724236001,304275008,Drug Class
724240005,387031005,Drug Ingredient
724248003,112133008,Drug Class
724254002,112133008,Drug Class
724255001,112133008,Drug Class
724259007,112133008,Drug Class
724262005,112133008,Drug Class
724393009,112133008,Drug Class
725332007,112133008,Drug Class
725340001,112133008,Drug Class
725341002,112133008,Drug Class
725342009,112133008,Drug Class
725530003,769166001,Drug Class
725531004,387404004,Drug Ingredient
725535008,767407009,Drug Ingredient
725539002,428787002,Drug Class
725549004,71463006,Drug Ingredient
725554008,372664007,Drug Class
725559003,767407009,Drug Ingredient
725560008,79522001,Drug Class
725562000,767407009,Drug Ingredient
725569009,763805006,Drug Class
725572002,396345004,Drug Class
725574001,35098001,Drug Class
725576004,372788003,Drug Class
725577008,763805006,Drug Class
725609001,428787002,Drug Class
725611005,396345004,Drug Class
725614002,372722000,Drug Class
725615001,764357006,Drug Class
725619007,428787002,Drug Class
725620001,767621000,Drug Class
725621002,372665008,Drug Class
725622009,15331006,Drug
725635000,428787002,Drug Class
725639006,767407009,Drug Ingredient
725643005,767407009,Drug Ingredient
725644004,767464004,Drug Class
725651008,123682001,Drug Class
725653006,372622007,Drug Class
725654000,373477003,Drug Class
725655004,767178007,Drug
725657007,767178007,Drug
725658002,372912004,Drug Class
725661001,767407009,Drug Ingredient
725662008,372722000,Drug Class
725664009,767407009,Drug Ingredient
725666006,404642006,Drug Class
725668007,396345004,Drug Class
725669004,396345004,Drug Class
725670003,764147003,Drug Class
725671004,764147003,Drug Class
725673001,396345004,Drug Class
725690007,773603001,Drug Class
725692004,404642006,Drug Class
725699008,103069003,Drug
725708002,373253007,Drug Class
725709005,404642006,Drug Class
725710000,404642006,Drug Class
725717002,372722000,Drug Class
725719004,763805006,Drug Class
725720005,372722000,Drug Class
725722002,372722000,Drug Class
725725000,396345004,Drug Class
725733004,767108006,Drug Class
725735006,372679000,Drug Class
725737003,767108006,Drug Class
725752005,767270007,Drug Class
725753000,767403008,Chemical
725754006,767403008,Chemical
725756008,767403008,Chemical
725759001,428787002,Drug Class
725760006,767407009,Drug Ingredient
725761005,767513003,Drug Class
725782004,725782004,Drug Ingredient
725786001,372733002,Drug Class
725788000,372665008,Drug Class
725796005,31539008,Drug Ingredient
725797001,31539008,Drug Ingredient
725851005,767407009,Drug Ingredient
725854002,108405004,Drug Class
725855001,372525000,Drug Class
725856000,372525000,Drug Class
725857009,767270007,Drug Class
725858004,767270007,Drug Class
725860002,372679000,Drug Class
725861003,123682001,Drug Class
725862005,108659006,Drug Class
725863000,387050005,Drug Class
725864006,372679000,Drug Class
725865007,387050005,Drug Class
725961004,31539008,Drug Ingredient
726006002,767403008,Chemical
726008001,767403008,Chemical
726013002,103069003,Drug
726534004,112133008,Drug Class
726535003,112133008,Drug Class
726536002,112133008,Drug Class
726717009,30178006,Drug
726730005,255620007,Food
726731009,735971005,Drug Ingredient
726749009,735971005,Drug Ingredient
726750009,726750009,Drug Ingredient
726752001,735971005,Drug Ingredient
726753006,255620007,Food
726754000,735971005,Drug Ingredient
726755004,255620007,Food
726756003,21847005,Drug
726757007,255620007,Food
726758002,255620007,Food
726759005,735029006,Food
726760000,735971005,Drug Ingredient
726761001,255620007,Food
726762008,735971005,Drug Ingredient
726763003,735971005,Drug Ingredient
726764009,255620007,Food
726765005,735971005,Drug Ingredient
732267009,112133008,Drug Class
733108001,112133008,Drug Class
733746000,259296007,Drug
733747009,259296007,Drug
733770001,767403008,Chemical
733771002,767403008,Chemical
734303007,372800002,Drug Class
734448007,767513003,Drug Class
734451000,108659006,Drug Class
734455009,373254001,Drug Class
734459003,428787002,Drug Class
734462000,767178007,Drug
734464004,767407009,Drug Ingredient
734469009,372806008,Drug Class
734470005,764147003,Drug Class
734471009,771452004,Drug Class
734472002,373225007,Drug Class
734474001,771384007,Drug Class
734496007,373253007,Drug Class
734504000,372913009,Drug Class
734506003,428787002,Drug Class
734508002,372622007,Drug Class
734509005,373280000,Drug Class
734511001,123682001,Drug Class
734513003,764147003,Drug Class
734517002,428787002,Drug Class
734518007,428787002,Drug Class
734520005,387050005,Drug Class
734560006,428787002,Drug Class
734561005,372622007,Drug Class
734565001,373254001,Drug Class
734623002,304275008,Drug Class
734643008,764147003,Drug Class
734648004,21847005,Drug
734649007,767270007,Drug Class
734650007,372800002,Drug Class
734651006,103069003,Drug
734652004,373477003,Drug Class
734653009,31539008,Drug Ingredient
734654003,304275008,Drug Class
734655002,373477003,Drug Class
734661004,767513003,Drug Class
734662006,304275008,Drug Class
734872006,387582001,Drug Ingredient
734881000,734881000,Food
734969000,372679000,Drug Class
734970004,372679000,Drug Class
734972007,771452004,Drug Class
734976005,767403008,Chemical
735002001,255620007,Food
735004000,255620007,Food
735006003,735029006,Food
735007007,735971005,Drug Ingredient
735008002,255620007,Food
735009005,735009005,Food
735010000,255620007,Food
735012008,372722000,Drug Class
735029006,735029006,Food
735033004,735971005,Drug Ingredient
735034005,735971005,Drug Ingredient
735035006,735971005,Drug Ingredient
735040003,255620007,Food
735042006,255620007,Food
735043001,735971005,Drug Ingredient
735044007,735971005,Drug Ingredient
735045008,735045008,Food
735046009,255620007,Food
735047000,255620007,Food
735048005,255620007,Food
735049002,735049002,Food
735050002,255620007,Food
735051003,255620007,Food
735052005,735971005,Drug Ingredient
735053000,255620007,Food
735059001,108659006,Drug Class
735060006,108659006,Drug Class
735061005,108659006,Drug Class
735062003,767407009,Drug Ingredient
735063008,767407009,Drug Ingredient
735064002,767164006,Drug Class
735065001,35098001,Drug Class
735068004,387092000,Drug Ingredient
735069007,87708000,Drug
735070008,6725000,Drug Ingredient
735071007,372665008,Drug Class
735072000,31539008,Drug Ingredient
735073005,767305000,Environmental
735075003,767300005,Drug Class
735076002,31539008,Drug Ingredient
735077006,31539008,Drug Ingredient
735106000,255620007,Food
735108004,255620007,Food
735122004,255620007,Food
735123009,255620007,Food
735124003,255620007,Food
735135008,771452004,Drug Class
735165003,304275008,Drug Class
735166002,771452004,Drug Class
735168001,789254008,Drug Class
735169009,767407009,Drug Ingredient
735176004,372722000,Drug Class
735211005,255620007,Food
735212003,255620007,Food
735213008,255620007,Food
735214002,255620007,Food
735215001,735215001,Food
735227003,385577009,Drug Class
735245003,735971005,Drug Ingredient
735246002,735971005,Drug Ingredient
